Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq7483,29.045439,24.546027,27.574321,30.563167,28.025945,26.261985,26.566410,22.111374,26.960878,24.147695,22.140803,23.225443,23.175890,22.563968,22.797326,23.081327,19.850129,23.755835,18.505884,20.570412,21.431007,19.659544,20.006780,19.403345,19.357643,22.129297,15.604597,19.823321,14.811223,17.829694,0.001459,0.000365,0.000547,0.001276,0.000182,0.001276,0.000365,0.001094,0.001276,0.000729,0.000365,0.000182,0.000912,0.000000,0.000365,0.000729,0.000547,0.002553,0.000182,0.000182,0.042370,0.035806,0.040224,0.044583,0.040882,0.038309,0.038753,0.032255,0.039329,0.035225,0.032298,0.033880,0.033807,0.032915,0.033255,0.033669,0.028956,0.034653,0.026995,0.030007,0.031262,0.028678,0.029185,0.028304,0.028238,0.032281,0.022763,0.028917,0.021606,0.026009,17.511563,15.585744,17.093521,17.342282,16.441990,16.066176,15.546284,13.812266,16.246230,15.837966,14.061504,15.174451,14.153099,15.807701,13.869659,14.442747,13.131336,14.413175,11.031368,12.855360,12.246988,12.144424,12.562271,9.908989,10.976852,11.682012,10.482077,11.593034,9.459145,10.761255,0.002368,0.000592,0.000296,0.000888,0.000592,0.000000,0.002072,0.002072,0.000592,0.001776,0.001184,0.002072,0.000592,0.000296,0.001480,0.001184,0.000888,0.000296,0.000296,0.004145,0.041473,0.036912,0.040483,0.041072,0.038940,0.038050,0.036818,0.032712,0.038476,0.037509,0.033302,0.035938,0.033519,0.037438,0.032848,0.034205,0.031099,0.034135,0.026126,0.030446,0.029005,0.028762,0.029751,0.023468,0.025997,0.027667,0.024825,0.027456,0.022402,0.025486
seq7484,30.410361,32.440446,31.944928,29.883417,23.234506,29.283976,29.959851,29.181847,29.513054,26.095666,27.851413,23.862685,25.812543,22.568714,21.494735,25.774876,21.776727,23.520875,24.829735,22.119631,23.626750,22.535773,23.654578,23.092124,21.367376,24.493252,17.958069,20.580147,16.239667,15.798822,0.000999,0.000000,0.000832,0.000999,0.000666,0.001165,0.000666,0.001165,0.000499,0.000999,0.000333,0.000666,0.000499,0.000333,0.000666,0.000166,0.001165,0.001165,0.000000,0.000333,0.040498,0.043202,0.042542,0.039796,0.030942,0.038998,0.039898,0.038862,0.039303,0.034752,0.037090,0.031779,0.034375,0.030055,0.028625,0.034325,0.029001,0.031323,0.033066,0.029457,0.031464,0.030011,0.031501,0.030752,0.028455,0.032618,0.023915,0.027407,0.021627,0.021040,16.192731,16.773153,17.416290,16.289778,12.007593,14.099708,15.228167,14.380249,14.448610,12.773088,13.997642,12.582001,13.087961,12.568112,10.727031,13.769086,12.470092,12.179968,13.059946,9.670438,11.193315,10.442207,11.213932,10.826349,10.657631,11.391368,9.419686,10.563548,9.502044,7.830698,0.001939,0.001293,0.001293,0.001616,0.000000,0.000646,0.001939,0.002262,0.001293,0.002262,0.001939,0.000970,0.000646,0.001293,0.000970,0.000323,0.002262,0.000000,0.000646,0.002262,0.041867,0.043368,0.045031,0.042118,0.031046,0.036456,0.039373,0.037181,0.037358,0.033026,0.036192,0.032532,0.033840,0.032496,0.027735,0.035601,0.032242,0.031492,0.033767,0.025004,0.028941,0.026999,0.028994,0.027992,0.027556,0.029453,0.024355,0.027313,0.024568,0.020247
seq7485,28.141863,27.999288,24.557299,26.790131,29.172014,20.603203,25.434494,27.469143,24.911569,20.643320,27.255039,23.414740,21.271615,24.183478,24.301517,17.859266,27.015587,22.385261,21.479574,19.765179,23.159200,16.203423,21.130431,22.479943,18.661605,17.088780,22.424434,17.546618,18.060181,20.104141,0.001627,0.000181,0.000723,0.001627,0.000542,0.000904,0.000542,0.000362,0.000723,0.001085,0.000542,0.000362,0.000542,0.000723,0.000181,0.001265,0.000904,0.001265,0.000000,0.000362,0.040696,0.040490,0.035512,0.038741,0.042186,0.029794,0.036781,0.039723,0.036025,0.029852,0.039414,0.033860,0.030761,0.034972,0.035143,0.025826,0.039067,0.032371,0.031062,0.028583,0.033491,0.023432,0.030557,0.032508,0.026987,0.024712,0.032428,0.025374,0.026117,0.029073,16.731206,17.181763,14.733110,15.934970,17.055446,13.021374,14.498129,14.726663,13.636452,12.817328,15.028058,14.419513,13.744143,12.836625,13.129086,11.286447,14.340400,12.991541,12.426652,13.065160,13.036755,10.386133,11.375727,11.620703,9.831779,10.807247,12.789118,10.893153,10.455122,10.903494,0.002773,0.000308,0.000616,0.001232,0.000308,0.001232,0.002773,0.001541,0.000924,0.000616,0.001849,0.001232,0.000924,0.000924,0.000924,0.002157,0.001541,0.000000,0.000616,0.002157,0.041240,0.042351,0.036315,0.039277,0.042039,0.032096,0.035736,0.036299,0.033612,0.031593,0.037042,0.035542,0.033877,0.031640,0.032361,0.027819,0.035347,0.032022,0.030630,0.032204,0.032134,0.025600,0.028040,0.028643,0.024234,0.026638,0.031523,0.026850,0.025770,0.026876
seq7486,29.119116,27.360130,26.592442,27.665195,22.287222,28.503323,24.775426,24.367553,25.831788,20.990458,24.751401,22.749454,25.559463,26.096141,22.100202,21.015934,22.215589,19.067597,20.291428,19.288647,18.940142,19.768334,22.614267,19.510017,17.417878,15.056873,20.637662,15.058763,18.389897,16.404726,0.001668,0.000556,0.000741,0.000741,0.000185,0.001853,0.000000,0.000927,0.000371,0.001297,0.000185,0.000000,0.000741,0.000556,0.001112,0.001112,0.000927,0.001297,0.000185,0.000371,0.043176,0.040568,0.039430,0.041020,0.033046,0.042263,0.036736,0.036131,0.038302,0.031123,0.036700,0.033732,0.037898,0.038694,0.032769,0.031161,0.032940,0.028272,0.030087,0.028600,0.028083,0.029311,0.033531,0.028928,0.025826,0.022325,0.030600,0.022328,0.027267,0.024324,19.146847,19.147582,18.598918,16.912904,16.339037,16.735295,15.660249,17.250644,17.255165,15.427085,16.745917,16.358594,14.706544,14.169886,14.878853,14.895814,14.131963,13.124089,13.544100,11.813002,14.095879,12.820552,15.511239,12.259968,10.697242,12.064489,13.556431,12.101915,11.962856,10.775771,0.002485,0.001657,0.000000,0.001105,0.000828,0.000828,0.001105,0.002761,0.000000,0.001381,0.001933,0.000552,0.000276,0.000276,0.001105,0.001657,0.001381,0.000276,0.000552,0.001933,0.042296,0.042297,0.041085,0.037361,0.036093,0.036969,0.034594,0.038107,0.038117,0.034079,0.036992,0.036137,0.032487,0.031302,0.032868,0.032905,0.031218,0.028991,0.029919,0.026095,0.031138,0.028321,0.034265,0.027083,0.023630,0.026651,0.029946,0.026733,0.026426,0.023804
seq7487,32.379945,32.451099,26.997844,30.463098,28.706721,28.839633,26.318447,23.199311,27.436167,28.763702,25.569724,25.429110,23.253326,27.631467,21.136848,25.053598,22.858612,25.841442,22.861229,23.139234,21.938356,19.644844,23.020745,21.476196,19.795916,20.789311,20.091321,16.804336,19.707696,17.209174,0.001184,0.000000,0.001015,0.000508,0.000508,0.000338,0.000508,0.000677,0.001015,0.001692,0.000677,0.000846,0.000000,0.000508,0.000677,0.000846,0.001354,0.000846,0.000169,0.000169,0.043827,0.043924,0.036542,0.041233,0.038855,0.039035,0.035623,0.031401,0.037136,0.038933,0.034609,0.034419,0.031474,0.037400,0.028609,0.033911,0.030940,0.034977,0.030943,0.031320,0.029694,0.026590,0.031159,0.029069,0.026794,0.028139,0.027194,0.022745,0.026675,0.023293,17.090492,18.093023,14.103905,16.563548,14.743299,15.545722,13.528610,13.538734,15.274267,15.342131,11.567485,14.902499,15.276106,11.911260,13.198507,13.975425,11.624727,14.273121,12.355500,12.727312,13.236906,9.028751,12.035111,11.672125,10.018843,10.911087,10.885365,10.310957,9.419448,10.644218,0.002167,0.001238,0.001548,0.001857,0.000000,0.000929,0.000929,0.000619,0.000929,0.001238,0.003096,0.001857,0.001238,0.000929,0.000000,0.001548,0.002476,0.000310,0.000310,0.001548,0.042324,0.044807,0.034928,0.041019,0.036512,0.038499,0.033503,0.033528,0.037826,0.037995,0.028647,0.036906,0.037831,0.029498,0.032686,0.034610,0.028788,0.035347,0.030598,0.031519,0.032781,0.022360,0.029805,0.028906,0.024811,0.027021,0.026957,0.025535,0.023327,0.026360
seq7488,19.800307,20.543000,18.585891,16.805154,22.313707,18.360217,19.093918,21.605047,20.267324,16.481842,18.131596,19.052681,18.593027,17.467129,15.799737,17.191925,14.854318,18.317514,15.777029,15.334489,12.521636,16.651438,16.292649,13.448437,14.601991,14.514047,12.331975,13.995721,14.948866,12.755582,0.000484,0.000000,0.000484,0.000242,0.000000,0.002662,0.000000,0.000726,0.001452,0.001210,0.000968,0.001694,0.001694,0.002662,0.000484,0.000968,0.002905,0.000484,0.000242,0.000000,0.038340,0.039778,0.035989,0.032540,0.043207,0.035552,0.036972,0.041835,0.039244,0.031914,0.035109,0.036892,0.036002,0.033822,0.030594,0.033289,0.028763,0.035469,0.030550,0.029693,0.024246,0.032243,0.031548,0.026041,0.028274,0.028104,0.023879,0.027100,0.028946,0.024699,11.229941,12.453261,11.890492,11.217263,12.491877,11.322661,13.163634,13.770579,11.488913,9.633012,9.664359,11.348102,10.957902,9.044370,9.074959,9.583104,8.596863,10.311217,10.366079,8.265571,6.761168,9.991412,9.867345,8.317491,8.807528,8.532180,7.990936,8.652071,9.439027,6.465311,0.000805,0.000805,0.002816,0.000805,0.000000,0.004426,0.000402,0.004426,0.000000,0.001207,0.002012,0.002414,0.001609,0.000000,0.002816,0.001609,0.004828,0.000402,0.000000,0.000805,0.036144,0.040081,0.038270,0.036103,0.040206,0.036443,0.042368,0.044321,0.036978,0.031004,0.031105,0.036524,0.035269,0.029110,0.029208,0.030844,0.027669,0.033187,0.033364,0.026603,0.021761,0.032158,0.031759,0.026770,0.028347,0.027461,0.025719,0.027847,0.030380,0.020809
seq7489,27.055129,29.608497,29.626856,21.481341,30.095791,28.935351,28.750007,21.649472,24.071310,24.624396,27.105917,24.165320,24.804605,26.743381,27.752100,22.296678,23.190321,22.852272,25.539511,23.316817,24.459781,22.654519,24.293572,18.803429,18.414425,15.807715,18.940920,17.386304,18.757210,18.387476,0.001386,0.000173,0.000866,0.000866,0.000173,0.000693,0.000346,0.000173,0.000693,0.000866,0.000693,0.000173,0.000693,0.000693,0.000866,0.001213,0.000866,0.001732,0.000173,0.000520,0.037495,0.041033,0.041059,0.029770,0.041709,0.040101,0.039844,0.030003,0.033360,0.034126,0.037565,0.033490,0.034376,0.037063,0.038461,0.030900,0.032139,0.031670,0.035394,0.032314,0.033898,0.031396,0.033668,0.026059,0.025520,0.021907,0.026250,0.024095,0.025995,0.025483,15.176982,15.534667,15.876560,15.201276,16.082531,14.442423,15.570384,13.257285,14.149313,14.646923,13.558551,14.336420,14.754895,14.680995,14.500725,13.286663,12.275565,10.982888,12.447680,13.193770,13.519546,12.107388,13.172937,10.770038,11.306652,10.913921,11.367831,11.496506,12.080433,11.609454,0.002425,0.001516,0.000303,0.001516,0.000303,0.001213,0.001516,0.001213,0.000606,0.000303,0.001516,0.001213,0.001213,0.000303,0.001213,0.002122,0.001516,0.000303,0.000910,0.003032,0.036810,0.037678,0.038507,0.036869,0.039007,0.035029,0.037765,0.032154,0.034318,0.035525,0.032885,0.034772,0.035787,0.035607,0.035170,0.032226,0.029773,0.026638,0.030191,0.032000,0.032790,0.029365,0.031950,0.026122,0.027423,0.026471,0.027572,0.027884,0.029300,0.028158
seq7490,27.547609,25.556370,26.483177,26.992116,24.523334,22.020985,24.308741,23.425006,20.641186,26.113670,19.869683,21.847225,21.334808,22.931016,21.936968,19.024496,19.042034,20.179592,20.969574,18.094084,20.885092,18.238419,15.441608,18.183056,16.798652,17.384689,18.834664,17.099406,17.654997,17.590919,0.002730,0.000585,0.000585,0.000975,0.000000,0.001950,0.000585,0.001365,0.000390,0.001365,0.000195,0.000195,0.000195,0.000000,0.000780,0.000975,0.000585,0.001365,0.000000,0.000780,0.042979,0.039872,0.041318,0.042112,0.038261,0.034357,0.037926,0.036547,0.032204,0.040742,0.031000,0.034086,0.033286,0.035776,0.034226,0.029682,0.029709,0.031484,0.032716,0.028230,0.032584,0.028455,0.024092,0.028369,0.026209,0.027123,0.029385,0.026678,0.027545,0.027445,18.066328,16.818172,18.588340,17.228102,16.620833,15.920562,14.971098,16.678659,13.352580,16.803223,12.725581,15.370882,15.049259,14.913986,14.780811,12.268318,14.334451,12.012655,14.402163,11.539578,14.117534,11.173153,11.483202,12.320498,12.558983,12.206447,11.614819,13.280000,12.557491,12.553856,0.004011,0.001146,0.000286,0.000859,0.000859,0.000000,0.001432,0.002865,0.000859,0.002005,0.002005,0.000573,0.000286,0.000000,0.000286,0.001432,0.000859,0.000000,0.001146,0.002005,0.041407,0.038546,0.042603,0.039486,0.038094,0.036489,0.034313,0.038226,0.030603,0.038512,0.029166,0.035229,0.034492,0.034182,0.033877,0.028118,0.032854,0.027532,0.033009,0.026448,0.032357,0.025608,0.026319,0.028238,0.028784,0.027976,0.026620,0.030437,0.028781,0.028773
seq7491,35.663834,31.250106,33.485640,32.938000,31.756341,29.254978,30.111713,31.480873,29.623272,30.580749,31.581325,26.440209,23.022532,23.847067,27.255631,24.522142,25.316404,26.007325,20.633347,22.683591,25.580148,23.415730,23.385515,22.843767,23.571325,20.879499,21.499865,17.019350,23.789728,21.599901,0.002497,0.000000,0.000780,0.000936,0.000468,0.000468,0.000000,0.000936,0.001404,0.001404,0.000156,0.000000,0.000780,0.000312,0.001248,0.000624,0.000312,0.000000,0.000000,0.000156,0.044522,0.039012,0.041803,0.041119,0.039644,0.036521,0.037591,0.039300,0.036981,0.038176,0.039425,0.033007,0.028741,0.029770,0.034025,0.030613,0.031604,0.032467,0.025758,0.028318,0.031934,0.029232,0.029194,0.028518,0.029426,0.026065,0.026840,0.021247,0.029699,0.026965,16.788448,14.960498,16.139751,15.904640,15.073012,14.887204,14.079373,14.455598,14.005690,15.493997,14.505787,11.865289,11.320995,11.258194,13.834484,12.856312,12.053867,12.373564,11.762163,10.573456,12.120692,12.482336,11.446101,12.024770,10.242380,9.606490,10.930038,8.900487,10.062434,10.750503,0.005092,0.002546,0.000000,0.001591,0.000000,0.000637,0.001910,0.000955,0.000000,0.001910,0.002864,0.002864,0.000318,0.000955,0.001591,0.001273,0.000637,0.000000,0.000318,0.000000,0.042745,0.038091,0.041093,0.040495,0.038377,0.037904,0.035847,0.036805,0.035660,0.039449,0.036933,0.030210,0.028824,0.028664,0.035224,0.032733,0.030690,0.031504,0.029948,0.026921,0.030860,0.031781,0.029143,0.030616,0.026078,0.024459,0.027829,0.022661,0.025620,0.027372
seq7492,27.987067,24.726896,28.785446,24.063413,23.385792,24.321292,25.819079,24.458735,18.608786,23.533436,20.975852,22.997036,21.103690,20.696470,19.533499,22.019495,21.139458,21.451018,20.934066,20.516924,19.686545,19.730424,17.332762,19.801261,19.630588,16.580040,16.674752,18.992247,15.825593,16.691767,0.001157,0.000000,0.000772,0.000579,0.000772,0.001157,0.000386,0.001157,0.001157,0.001543,0.000772,0.000386,0.001157,0.000579,0.000193,0.000772,0.001543,0.000772,0.000193,0.000386,0.043190,0.038159,0.044422,0.037135,0.036089,0.037533,0.039844,0.037745,0.028717,0.036317,0.032370,0.035489,0.032567,0.031939,0.030144,0.033981,0.032622,0.033103,0.032305,0.031662,0.030380,0.030448,0.026748,0.030557,0.030294,0.025586,0.025733,0.029309,0.024422,0.025759,16.880389,13.757317,15.982174,14.522531,14.733845,15.553618,14.293131,13.368761,12.021395,13.938799,12.173780,12.561990,11.753791,11.627345,14.637664,12.180097,12.750330,12.382910,12.744035,12.591001,10.411249,11.222412,11.751606,11.990914,11.010189,11.165473,10.888935,11.128307,8.234721,9.077101,0.001936,0.000323,0.000645,0.001291,0.000000,0.000968,0.000968,0.001936,0.000645,0.001936,0.002582,0.001936,0.001291,0.001291,0.001936,0.001291,0.002582,0.000323,0.000645,0.001291,0.043581,0.035518,0.041262,0.037493,0.038039,0.040155,0.036901,0.034515,0.031036,0.035986,0.031430,0.032432,0.030345,0.030019,0.037791,0.031446,0.032918,0.031969,0.032902,0.032507,0.026879,0.028973,0.030340,0.030957,0.028425,0.028826,0.028112,0.028730,0.021260,0.023435
seq7493,27.129483,27.074756,25.416184,27.611261,22.618520,26.581155,26.175770,22.351884,21.288920,23.029948,24.505545,18.272919,21.010607,22.565476,20.212397,22.561856,22.152290,20.281884,20.546090,18.578397,18.791329,19.562057,21.042057,16.914656,20.042283,17.549790,17.189846,17.724778,18.514726,17.368534,0.004392,0.000000,0.000955,0.001527,0.000382,0.001337,0.000382,0.001337,0.000191,0.000573,0.000191,0.000191,0.000000,0.000191,0.000573,0.000764,0.000573,0.001337,0.000191,0.000191,0.041440,0.041357,0.038823,0.042176,0.034550,0.040603,0.039983,0.034142,0.032519,0.035178,0.037432,0.027912,0.032094,0.034469,0.030874,0.034463,0.033838,0.030981,0.031384,0.028378,0.028704,0.029881,0.032142,0.025837,0.030615,0.026807,0.026257,0.027075,0.028281,0.026530,17.034851,14.250471,14.763634,14.837772,15.159567,15.612201,15.785051,14.240865,13.021828,14.186501,13.594808,11.088480,11.702499,13.073488,11.554548,12.047420,13.895619,12.098864,13.556625,11.812266,11.637750,12.116582,12.481341,8.872601,10.898323,9.947236,9.988924,8.752212,11.337155,9.825895,0.007387,0.000964,0.000321,0.001606,0.000000,0.000321,0.002570,0.002248,0.000642,0.002248,0.000964,0.000321,0.000321,0.000642,0.000000,0.001285,0.000964,0.000321,0.000321,0.002248,0.043772,0.036617,0.037936,0.038126,0.038953,0.040116,0.040560,0.036592,0.033460,0.036453,0.034932,0.028492,0.030070,0.033593,0.029690,0.030956,0.035705,0.031088,0.034834,0.030352,0.029904,0.031134,0.032071,0.022798,0.028004,0.025560,0.025667,0.022489,0.029131,0.025248
seq7494,33.071501,31.019890,27.376302,28.780970,26.005786,27.125172,26.594316,28.077114,24.013725,28.965476,26.742682,28.660010,25.028643,26.905942,26.814814,27.162841,26.773060,22.688405,20.641879,20.986475,27.532369,21.090244,23.846776,22.288857,17.909560,21.194642,18.026174,19.987615,16.970593,18.393398,0.000999,0.000000,0.000500,0.001166,0.000167,0.000833,0.000167,0.000167,0.000666,0.001166,0.000333,0.000167,0.000833,0.000666,0.001499,0.000666,0.001832,0.001166,0.000000,0.000333,0.044056,0.041323,0.036469,0.038340,0.034643,0.036134,0.035427,0.037402,0.031989,0.038586,0.035625,0.038179,0.033342,0.035842,0.035721,0.036185,0.035665,0.030224,0.027498,0.027957,0.036677,0.028095,0.031767,0.029692,0.023858,0.028234,0.024013,0.026626,0.022607,0.024502,13.308816,12.461568,12.283180,10.726014,11.422477,11.732980,11.201406,10.743818,11.073056,11.976312,11.513813,12.164846,11.627864,12.093391,11.202423,10.760000,12.728632,9.963569,9.831628,9.034375,12.590719,10.344857,9.962899,9.198269,9.695922,8.554505,7.578410,9.611336,7.089086,7.539492,0.002273,0.003409,0.000379,0.001136,0.000000,0.001515,0.002651,0.001894,0.000379,0.000379,0.002651,0.001515,0.000758,0.000379,0.001894,0.001515,0.004166,0.000000,0.000758,0.002651,0.040328,0.037761,0.037220,0.032502,0.034612,0.035553,0.033942,0.032555,0.033553,0.036290,0.034889,0.036861,0.035234,0.036645,0.033945,0.032605,0.038570,0.030191,0.029791,0.027376,0.038152,0.031347,0.030189,0.027872,0.029380,0.025922,0.022964,0.029124,0.021481,0.022846
seq7495,26.828718,25.667344,24.550435,23.549531,25.961389,21.547010,18.910759,25.854114,23.861389,22.281353,20.189188,23.929084,17.430442,22.545509,23.464590,22.022890,20.170739,17.331346,22.277511,20.778381,20.636248,19.582041,17.850784,17.107765,16.513857,19.316018,14.509011,14.715763,16.238579,13.534982,0.001987,0.000596,0.000199,0.001391,0.000397,0.001788,0.000397,0.000993,0.000993,0.001589,0.000199,0.000397,0.000596,0.000199,0.000397,0.000596,0.000795,0.001987,0.000000,0.000397,0.042642,0.040796,0.039021,0.037430,0.041264,0.034247,0.030057,0.041093,0.037926,0.035415,0.032089,0.038034,0.027704,0.035834,0.037295,0.035004,0.032060,0.027547,0.035409,0.033026,0.032800,0.031124,0.028373,0.027192,0.026248,0.030701,0.023061,0.023390,0.025810,0.021513,19.524521,16.987734,18.154484,17.108967,15.235976,16.584294,14.237577,17.988513,18.277837,17.561363,13.772093,16.759870,13.845127,15.668967,17.288026,15.446447,16.125819,12.008610,16.057285,14.731011,14.956539,13.719978,12.718637,14.112212,10.564435,13.522531,11.987388,11.102823,11.242639,12.241038,0.002720,0.000544,0.000544,0.000272,0.000816,0.000272,0.001904,0.002448,0.000544,0.001360,0.002176,0.001360,0.000272,0.000544,0.000816,0.000816,0.001088,0.000000,0.000544,0.002720,0.042488,0.036967,0.039506,0.037231,0.033155,0.036089,0.030983,0.039145,0.039775,0.038216,0.029970,0.036472,0.030129,0.034098,0.037621,0.033613,0.035092,0.026132,0.034943,0.032057,0.032547,0.029856,0.027677,0.030710,0.022990,0.029427,0.026086,0.024161,0.024465,0.026638
seq7496,32.221458,28.671764,30.972306,26.949870,25.933939,28.553083,23.078407,25.583435,26.712431,29.384541,24.596111,24.707691,25.236230,23.202270,27.002950,27.347767,27.035231,23.731205,21.741818,26.027819,17.863053,26.653530,23.022067,25.140213,20.036669,17.620851,23.987159,19.889913,20.961974,18.381665,0.001662,0.000000,0.000332,0.001662,0.000831,0.000831,0.000665,0.000831,0.000499,0.000332,0.000499,0.000499,0.000332,0.000332,0.000665,0.000997,0.000831,0.000997,0.000000,0.000499,0.042834,0.038115,0.041173,0.035826,0.034475,0.037957,0.030679,0.034009,0.035510,0.039062,0.032697,0.032845,0.033548,0.030844,0.035896,0.036355,0.035939,0.031547,0.028902,0.034600,0.023746,0.035432,0.030604,0.033420,0.026636,0.023424,0.031887,0.026441,0.027866,0.024436,16.887247,14.741244,16.301244,13.647420,14.002358,14.357426,13.396193,12.577047,12.245884,14.162920,10.865203,12.064813,12.786090,12.065203,11.287074,12.386025,11.768242,12.066133,11.349681,11.076193,8.298215,11.266825,10.399178,11.916474,9.181266,8.834938,11.392818,10.554159,9.299383,8.962293,0.003377,0.001351,0.001013,0.000675,0.000000,0.000675,0.003377,0.001689,0.001351,0.001689,0.000675,0.001013,0.001013,0.001689,0.000675,0.002026,0.001689,0.000000,0.001013,0.002026,0.045624,0.039826,0.044041,0.036871,0.037830,0.038789,0.036192,0.033979,0.033085,0.038264,0.029354,0.032595,0.034544,0.032596,0.030494,0.033463,0.031794,0.032599,0.030663,0.029924,0.022419,0.030439,0.028095,0.032195,0.024805,0.023869,0.030780,0.028514,0.025124,0.024213
seq7497,32.999432,36.214857,30.393990,30.196953,28.041876,32.357140,27.156097,26.816246,30.315758,31.359136,25.815496,25.943204,27.774980,29.098477,24.365504,24.417961,26.660240,25.852093,23.731497,22.632309,25.295279,23.131688,27.375857,24.221451,22.457427,22.028685,20.040590,20.786556,21.693608,20.468533,0.001876,0.000000,0.000782,0.000782,0.000625,0.000625,0.000469,0.000313,0.000156,0.000625,0.000313,0.000156,0.000782,0.000782,0.001094,0.000469,0.000938,0.000625,0.000782,0.000313,0.041268,0.045289,0.038009,0.037763,0.035068,0.040464,0.033960,0.033535,0.037912,0.039216,0.032284,0.032443,0.034734,0.036389,0.030470,0.030536,0.033340,0.032330,0.029678,0.028303,0.031633,0.028928,0.034235,0.030290,0.028084,0.027548,0.025062,0.025995,0.027129,0.025597,16.825722,16.907128,15.172201,16.233164,14.846966,15.210990,14.268902,12.952969,15.058302,14.918551,13.077664,14.545938,13.678507,14.987518,12.150957,11.716063,14.268816,12.414754,10.619037,13.130276,12.760022,11.743515,13.184381,11.374559,12.043353,11.278486,9.849822,10.285992,10.916820,9.749616,0.003693,0.002154,0.000308,0.001539,0.000000,0.001539,0.001539,0.001231,0.000923,0.000616,0.001231,0.000308,0.000616,0.001231,0.001539,0.000923,0.001847,0.001539,0.000616,0.001231,0.041425,0.041626,0.037354,0.039966,0.036553,0.037450,0.035130,0.031890,0.037074,0.036730,0.032197,0.035812,0.033677,0.036900,0.029916,0.028845,0.035130,0.030565,0.026144,0.032327,0.031415,0.028913,0.032460,0.028004,0.029651,0.027768,0.024250,0.025324,0.026877,0.024004
