Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq4521,21.475414,20.397900,21.991135,21.157297,21.148204,22.616691,23.126116,20.128576,22.992126,22.258234,20.871444,18.911504,21.693466,21.628105,18.823411,20.541675,20.710338,22.224451,20.847424,18.770641,21.463073,19.778759,18.302468,16.998982,17.175098,18.201823,17.272451,17.964212,16.331248,16.860057,0.001020,0.000204,0.000816,0.000612,0.000816,0.001020,0.000204,0.001224,0.000816,0.001836,0.000204,0.001632,0.001224,0.000204,0.000408,0.001836,0.000612,0.001428,0.000000,0.000204,0.035053,0.033294,0.035894,0.034533,0.034519,0.036915,0.037747,0.032854,0.037528,0.036330,0.034067,0.030868,0.035409,0.035302,0.030724,0.033529,0.033804,0.036275,0.034028,0.030638,0.035032,0.032283,0.029874,0.027746,0.028034,0.029709,0.028192,0.029322,0.026656,0.027519,16.578021,14.783234,15.847788,18.057912,15.398832,17.253867,16.441947,16.556171,16.848069,16.186587,15.472169,17.012309,16.731487,14.675089,13.728048,14.475803,13.932374,14.361558,13.971422,14.026696,13.598248,13.476820,14.265657,11.520130,10.696593,10.301828,11.053932,10.798464,10.632904,10.653369,0.001423,0.000569,0.002276,0.001138,0.000285,0.000285,0.000854,0.001423,0.000285,0.001707,0.002561,0.001138,0.000285,0.001138,0.001707,0.002561,0.000854,0.000000,0.000285,0.001992,0.037734,0.033649,0.036072,0.041103,0.035050,0.039272,0.037424,0.037684,0.038349,0.036843,0.035217,0.038723,0.038083,0.033403,0.031247,0.032949,0.031712,0.032689,0.031801,0.031927,0.030952,0.030675,0.032471,0.026222,0.024347,0.023449,0.025160,0.024579,0.024202,0.024249
seq4522,29.137740,24.866522,26.705167,26.330583,27.531983,26.395917,27.829412,21.102305,26.242057,26.241424,23.663334,28.775278,25.209767,26.613067,26.598223,23.593889,24.638957,21.010892,20.998855,20.803822,22.613699,20.720833,24.320808,21.142462,17.674595,17.680285,17.913868,20.254919,16.721874,19.384124,0.000351,0.000000,0.000877,0.000702,0.000526,0.000702,0.000351,0.000877,0.001578,0.001403,0.000526,0.001403,0.000351,0.000351,0.000175,0.001052,0.000702,0.001228,0.000175,0.000702,0.040883,0.034890,0.037470,0.036944,0.038630,0.037036,0.039047,0.029608,0.036820,0.036819,0.033202,0.040374,0.035371,0.037340,0.037319,0.033104,0.034570,0.029480,0.029463,0.029189,0.031729,0.029073,0.034124,0.029665,0.024799,0.024807,0.025135,0.028419,0.023462,0.027198,15.571033,14.983883,14.640519,15.858042,16.547453,15.970838,15.289713,13.434181,14.613196,13.680130,13.522769,15.969237,15.139730,15.312104,14.505657,13.252180,14.183213,11.401579,10.459016,12.445754,12.216701,12.487701,15.402942,13.896614,11.740833,10.984467,10.678551,12.060011,10.166144,11.177696,0.000599,0.000299,0.002395,0.001497,0.000000,0.000599,0.001197,0.001197,0.000599,0.001497,0.002395,0.002694,0.000898,0.000898,0.000599,0.001796,0.001197,0.000299,0.001197,0.002095,0.037288,0.035882,0.035059,0.037975,0.039626,0.038245,0.036614,0.032171,0.034994,0.032760,0.032383,0.038241,0.036255,0.036668,0.034736,0.031735,0.033964,0.027303,0.025046,0.029804,0.029255,0.029904,0.036885,0.033278,0.028116,0.026304,0.025572,0.028880,0.024345,0.026767
seq4523,27.008757,29.178668,28.480152,27.005373,26.386198,28.574978,28.548485,26.952739,21.573657,25.989409,20.042888,22.647985,25.766955,20.534744,24.171029,22.277951,22.571987,24.400327,20.111892,17.720339,22.768992,22.219468,16.709414,18.653416,17.856737,19.913346,19.665971,18.542700,21.133357,19.535637,0.001255,0.000179,0.000538,0.001255,0.001076,0.000359,0.000179,0.000717,0.001255,0.002332,0.000538,0.000717,0.000897,0.000717,0.000359,0.000538,0.000538,0.000717,0.000000,0.000179,0.038753,0.041867,0.040864,0.038748,0.037860,0.041000,0.040962,0.038673,0.030955,0.037291,0.028758,0.032496,0.036971,0.029464,0.034681,0.031965,0.032387,0.035010,0.028857,0.025426,0.032670,0.031881,0.023975,0.026765,0.025621,0.028572,0.028217,0.026606,0.030323,0.028030,16.711455,16.802985,17.456593,17.020357,17.425657,16.868664,16.169995,15.443483,14.570449,14.628902,11.441385,14.104575,14.152212,13.333240,13.634484,14.324997,13.225289,15.171444,12.422088,13.018064,13.667236,14.095576,11.130211,10.865441,11.182693,10.534170,10.210795,10.279091,11.239978,10.565127,0.002075,0.000593,0.001186,0.000889,0.000296,0.001186,0.002075,0.000593,0.000296,0.001186,0.003853,0.002075,0.000889,0.001779,0.001482,0.000889,0.000889,0.000000,0.000296,0.001186,0.039629,0.039846,0.041396,0.040362,0.041323,0.040002,0.038345,0.036622,0.034552,0.034691,0.027132,0.033447,0.033560,0.031618,0.032332,0.033970,0.031362,0.035977,0.029457,0.030871,0.032410,0.033426,0.026394,0.025766,0.026518,0.024980,0.024214,0.024376,0.026654,0.025054
seq4524,36.516090,29.584322,32.900735,32.337577,35.113375,27.846692,30.561515,32.629025,28.541842,32.181651,28.890350,29.152948,29.116947,25.714051,31.148980,26.517119,30.171577,26.328625,24.693189,22.965300,27.342972,27.091539,21.604760,23.286824,24.886061,19.527245,25.978952,22.948075,24.021533,17.709185,0.000149,0.000000,0.001194,0.001045,0.000448,0.000746,0.000597,0.000896,0.001045,0.000896,0.000597,0.000448,0.000149,0.000746,0.000448,0.000149,0.000597,0.000896,0.000448,0.000448,0.043611,0.035333,0.039293,0.038621,0.041936,0.033257,0.036500,0.038969,0.034088,0.038435,0.034504,0.034817,0.034774,0.030710,0.037201,0.031669,0.036034,0.031444,0.029491,0.027428,0.032656,0.032355,0.025803,0.027812,0.029721,0.023321,0.031027,0.027407,0.028689,0.021150,18.746068,15.075089,17.245495,13.751044,16.528199,13.231606,17.507929,15.777956,13.667409,15.530384,14.710243,12.837880,14.377047,13.548924,14.258864,12.772504,15.417155,12.860919,12.746133,13.375511,12.650687,13.838334,12.073791,10.254970,12.192363,12.067020,12.274765,12.743039,12.245928,9.645668,0.000295,0.000885,0.000885,0.002359,0.000000,0.001474,0.002064,0.001474,0.001179,0.001769,0.001769,0.002064,0.001179,0.000885,0.000295,0.000295,0.001179,0.000885,0.000885,0.001769,0.044217,0.035558,0.040678,0.032435,0.038986,0.031210,0.041297,0.037216,0.032238,0.036632,0.034698,0.030281,0.033912,0.031959,0.033633,0.030127,0.036365,0.030336,0.030065,0.031550,0.029840,0.032641,0.028479,0.024189,0.028759,0.028463,0.028953,0.030058,0.028885,0.022752
seq4525,22.563642,26.024065,26.616890,22.143268,27.211403,23.677089,21.531536,22.273765,22.319488,23.729648,18.969563,19.691622,21.040021,21.968977,22.777291,23.178716,21.025849,19.528104,19.096275,17.690302,17.513166,16.851776,20.011569,20.539703,18.033251,17.331413,20.127835,17.363934,15.570370,17.705364,0.001380,0.000000,0.000197,0.000789,0.001577,0.000591,0.000000,0.000591,0.001774,0.001971,0.000394,0.001380,0.000000,0.000394,0.000197,0.002563,0.001380,0.000394,0.000000,0.000197,0.035583,0.041041,0.041975,0.034920,0.042913,0.037339,0.033956,0.035126,0.035198,0.037422,0.029915,0.031054,0.033181,0.034646,0.035920,0.036553,0.033158,0.030796,0.030115,0.027898,0.027619,0.026576,0.031559,0.032392,0.028439,0.027332,0.031742,0.027383,0.024555,0.027922,15.575165,15.720584,16.206014,14.115998,17.515414,15.453975,14.998767,15.404673,15.403829,15.718615,13.872666,14.703299,13.540400,13.306003,13.549227,14.312839,13.778734,13.200238,12.820855,12.697631,11.133564,10.241558,13.045300,11.177458,10.730968,10.309854,11.819859,10.518161,10.516906,11.077685,0.002121,0.000303,0.002121,0.000303,0.000000,0.000606,0.001212,0.000909,0.000000,0.000909,0.003031,0.002727,0.000606,0.002424,0.000000,0.003940,0.002121,0.000000,0.000303,0.000606,0.037761,0.038114,0.039291,0.034223,0.042465,0.037467,0.036364,0.037348,0.037346,0.038109,0.033633,0.035647,0.032828,0.032260,0.032849,0.034701,0.033406,0.032003,0.031083,0.030785,0.026993,0.024830,0.031628,0.027099,0.026017,0.024996,0.028657,0.025501,0.025498,0.026857
seq4526,23.928161,27.622175,24.837342,22.528047,24.914130,24.679687,24.716710,20.282203,23.831111,21.980500,20.165430,20.028881,20.143448,21.118182,21.794428,23.924837,23.496939,18.692744,17.945590,22.014164,20.807134,19.496656,18.560138,17.544209,19.019447,19.529624,17.287034,19.285226,19.889014,17.567259,0.003474,0.000193,0.001351,0.000579,0.000772,0.001737,0.000000,0.000772,0.000772,0.001544,0.000193,0.000579,0.000579,0.000193,0.000579,0.000579,0.000772,0.000772,0.000000,0.000000,0.036947,0.042651,0.038351,0.034785,0.038470,0.038108,0.038165,0.031318,0.036797,0.033940,0.031137,0.030926,0.031103,0.032608,0.033653,0.036942,0.036281,0.028863,0.027710,0.033992,0.032128,0.030105,0.028659,0.027090,0.029368,0.030156,0.026693,0.029778,0.030710,0.027125,18.004803,17.896658,16.188924,16.385852,17.098648,16.916019,16.515630,14.383342,16.360389,12.927334,14.603461,12.893369,14.252655,14.468967,13.731206,14.959286,14.789919,12.872299,11.847139,13.725365,13.350005,11.700054,12.155695,11.391996,12.599827,12.220270,10.543926,12.216896,11.006512,11.292158,0.005241,0.000874,0.000874,0.002038,0.000291,0.000291,0.000874,0.002621,0.000000,0.001165,0.002329,0.001165,0.000291,0.001165,0.000874,0.000874,0.001165,0.000000,0.000000,0.001165,0.041940,0.041688,0.037710,0.038169,0.039829,0.039404,0.038471,0.033504,0.038110,0.030113,0.034017,0.030034,0.033200,0.033704,0.031985,0.034846,0.034451,0.029984,0.027597,0.031972,0.031097,0.027254,0.028315,0.026536,0.029350,0.028466,0.024561,0.028458,0.025638,0.026304
seq4527,30.094098,32.518048,28.555239,30.350548,28.685071,28.141792,26.649395,27.075241,25.808498,25.882566,28.095652,25.822587,17.379316,21.085138,25.179342,23.810136,26.666327,25.837529,21.979614,23.837963,21.718151,19.295754,20.089333,20.794719,22.981843,19.734752,20.696963,22.562397,18.766426,19.762639,0.001014,0.000000,0.000000,0.000676,0.000338,0.001521,0.000169,0.001352,0.001183,0.002027,0.000676,0.000676,0.000845,0.000000,0.001521,0.000338,0.000169,0.000845,0.000169,0.000000,0.040676,0.043952,0.038596,0.041022,0.038771,0.038037,0.036020,0.036595,0.034883,0.034983,0.037974,0.034902,0.023490,0.028499,0.034033,0.032182,0.036043,0.034922,0.029708,0.032220,0.029355,0.026080,0.027153,0.028106,0.031063,0.026674,0.027974,0.030496,0.025365,0.026711,16.045279,16.658994,12.475479,15.953899,15.175771,11.732655,13.652158,14.535987,11.976160,14.566620,15.106349,12.589486,11.641536,12.443613,11.623191,11.551455,13.262109,12.876906,11.801796,12.312017,10.416593,9.776376,12.184532,11.593878,11.623364,10.482466,10.945592,10.678421,9.912904,8.898648,0.001951,0.002926,0.001300,0.000000,0.000000,0.000000,0.001300,0.002926,0.000325,0.002601,0.003901,0.002276,0.001300,0.000650,0.001626,0.000650,0.000325,0.000325,0.000000,0.001626,0.041731,0.043327,0.032446,0.041493,0.039469,0.030515,0.035507,0.037805,0.031148,0.037885,0.039289,0.032743,0.030278,0.032364,0.030230,0.030043,0.034492,0.033491,0.030694,0.032021,0.027092,0.025427,0.031690,0.030154,0.030230,0.027263,0.028468,0.027773,0.025782,0.023144
seq4528,28.707310,32.977952,31.029993,31.000582,27.799407,25.842873,26.052436,28.051440,27.525234,26.217071,26.755922,24.027309,17.894400,21.698568,24.573151,23.201358,25.708137,24.725938,20.684538,22.343894,21.948330,21.722926,20.925425,19.909867,21.949085,18.059783,19.369296,21.529513,18.491711,18.912815,0.001028,0.000000,0.000000,0.000343,0.000514,0.001885,0.000171,0.001028,0.001542,0.002056,0.000685,0.000685,0.000857,0.000000,0.001199,0.000514,0.000171,0.000857,0.000171,0.000000,0.039345,0.045198,0.042528,0.042488,0.038100,0.035419,0.035706,0.038446,0.037725,0.035932,0.036670,0.032931,0.024525,0.029739,0.033679,0.031799,0.035234,0.033888,0.028349,0.030623,0.030081,0.029772,0.028679,0.027287,0.030082,0.024752,0.026547,0.029507,0.025344,0.025921,16.072883,17.362401,14.418583,16.785398,14.943451,11.723981,14.088545,16.052958,13.389486,14.396452,14.737134,12.010925,12.229097,12.947907,11.685625,11.609865,12.773672,12.800973,11.785376,11.712580,10.588231,11.195241,12.863883,11.500595,11.688675,9.671347,10.703386,10.773542,10.989724,9.203872,0.001910,0.002228,0.001273,0.000000,0.000000,0.000000,0.000637,0.003501,0.000318,0.001910,0.003820,0.002865,0.001273,0.000955,0.001592,0.000955,0.000318,0.000318,0.000000,0.001592,0.040929,0.044212,0.036716,0.042743,0.038053,0.029854,0.035876,0.040878,0.034095,0.036660,0.037527,0.030585,0.031141,0.032971,0.029757,0.029564,0.032527,0.032597,0.030011,0.029825,0.026962,0.028508,0.032757,0.029286,0.029764,0.024627,0.027255,0.027434,0.027985,0.023437
seq4529,25.495853,21.659745,20.936419,21.909178,20.850985,22.770562,19.593510,20.882598,20.816858,22.414343,23.094442,19.022371,20.370569,22.576374,16.842403,20.946239,19.847971,20.933734,17.986991,19.001245,20.354876,17.034428,20.537392,16.152389,18.644830,17.870172,17.560862,17.110185,15.057441,17.884060,0.001444,0.000412,0.000619,0.000619,0.001031,0.000619,0.000000,0.001031,0.001237,0.001444,0.000825,0.001237,0.000825,0.000825,0.000206,0.000825,0.000619,0.001444,0.000412,0.000825,0.042061,0.035733,0.034539,0.036144,0.034399,0.037565,0.032324,0.034451,0.034342,0.036978,0.038100,0.031382,0.033606,0.037245,0.027785,0.034556,0.032744,0.034535,0.029674,0.031347,0.033580,0.028102,0.033881,0.026647,0.030759,0.029481,0.028971,0.028227,0.024841,0.029504,17.455857,17.333261,17.149248,17.257999,15.962185,15.859859,14.685668,16.210124,14.858302,17.499643,16.867215,14.355695,15.150914,16.499340,13.931833,16.455316,14.204110,15.410081,13.640216,13.503104,13.848394,12.632688,13.697826,11.554592,11.501071,11.592796,13.508707,11.324759,10.436322,10.685452,0.001966,0.000281,0.001685,0.000843,0.000562,0.001123,0.000843,0.000843,0.000000,0.001404,0.001966,0.001685,0.001123,0.001404,0.001123,0.001123,0.000843,0.000562,0.001123,0.001966,0.039220,0.038945,0.038531,0.038776,0.035864,0.035634,0.032996,0.036421,0.033384,0.039319,0.037898,0.032255,0.034041,0.037071,0.031302,0.036972,0.031914,0.034624,0.030647,0.030339,0.031115,0.028383,0.030777,0.025961,0.025841,0.026047,0.030352,0.025445,0.023449,0.024008
seq4530,27.313153,24.917265,28.735137,27.385771,25.387230,25.974656,26.792875,24.938349,24.562123,24.580755,24.308906,23.375109,25.739309,25.351769,23.150812,24.868335,22.633006,23.124152,25.224013,22.754012,20.858860,23.202230,24.418755,22.648299,19.546125,17.746571,20.329239,19.245973,20.498429,19.027630,0.001044,0.000174,0.000522,0.000696,0.000348,0.000696,0.000348,0.000696,0.000348,0.000870,0.001044,0.000696,0.000348,0.000696,0.001044,0.001044,0.000696,0.001044,0.000348,0.001218,0.038007,0.034673,0.039986,0.038108,0.035327,0.036144,0.037283,0.034702,0.034179,0.034205,0.033826,0.032527,0.035817,0.035277,0.032215,0.034605,0.031494,0.032178,0.035100,0.031663,0.029026,0.032286,0.033979,0.031516,0.027199,0.024695,0.028289,0.026781,0.028524,0.026477,15.407983,15.258734,18.631217,18.181720,17.754548,15.368632,16.895792,15.161666,15.838724,14.772872,14.429962,14.855403,16.191022,14.464943,13.575208,14.040173,12.140703,12.220184,13.265873,11.762380,13.097718,14.301092,14.502628,12.767637,11.844889,9.608134,10.521882,11.277620,10.680173,12.826068,0.001738,0.001738,0.001158,0.000869,0.000290,0.001158,0.001158,0.001158,0.000579,0.001158,0.001448,0.000579,0.001738,0.000579,0.000579,0.001738,0.001158,0.000579,0.002027,0.001738,0.035696,0.035350,0.043163,0.042122,0.041132,0.035605,0.039143,0.035125,0.036694,0.034225,0.033430,0.034416,0.037510,0.033511,0.031450,0.032527,0.028127,0.028311,0.030733,0.027250,0.030344,0.033132,0.033598,0.029579,0.027441,0.022259,0.024376,0.026127,0.024743,0.029714
seq4531,26.247354,25.317938,27.250095,23.521113,24.998246,24.540147,26.963840,23.693961,22.504805,23.412563,23.805622,23.327478,23.717947,23.410848,21.741362,22.553962,21.711317,21.865750,25.168105,21.822875,21.079212,22.795012,24.735755,22.671912,20.138839,17.062606,20.271598,18.931782,20.418825,18.201091,0.001081,0.000360,0.000721,0.000540,0.000360,0.000901,0.000180,0.000901,0.000360,0.000901,0.000901,0.000540,0.000540,0.000540,0.001261,0.001081,0.000901,0.001261,0.000000,0.001081,0.037827,0.036487,0.039272,0.033898,0.036027,0.035366,0.038859,0.034147,0.032433,0.033741,0.034308,0.033619,0.034182,0.033739,0.031333,0.032504,0.031290,0.031512,0.036271,0.031450,0.030379,0.032851,0.035648,0.032674,0.029023,0.024590,0.029215,0.027284,0.029427,0.026231,14.959351,16.666869,18.190027,17.086209,16.613586,16.202769,17.838810,15.529367,14.864381,15.061287,15.870481,15.976074,15.635544,15.207875,13.737198,15.605322,14.161969,13.016203,13.899665,11.485084,13.064078,14.767550,13.681298,13.099383,12.323094,11.116842,11.219838,10.805343,9.505722,10.895598,0.001712,0.001997,0.000856,0.001141,0.000571,0.000856,0.000856,0.001427,0.000285,0.001427,0.001427,0.000571,0.001427,0.000571,0.000856,0.001712,0.001427,0.000000,0.001712,0.001997,0.034147,0.038045,0.041522,0.039002,0.037923,0.036985,0.040720,0.035448,0.033930,0.034380,0.036227,0.036468,0.035691,0.034714,0.031357,0.035622,0.032327,0.029711,0.031728,0.026216,0.029821,0.033709,0.031230,0.029901,0.028129,0.025376,0.025611,0.024665,0.021698,0.024871
seq4532,27.421190,23.053454,25.023435,24.717707,23.988691,22.102562,23.922160,22.697551,26.755699,22.726920,24.514385,20.078519,21.401719,24.953577,21.886324,20.947348,23.383930,18.528788,20.638674,20.256831,20.176177,19.319490,21.432927,15.935324,19.839131,18.414359,16.341135,18.189370,17.041676,17.598538,0.000383,0.000000,0.000765,0.000191,0.001722,0.000191,0.000383,0.001531,0.000957,0.002105,0.000383,0.001339,0.000765,0.000765,0.000765,0.001148,0.001148,0.000191,0.000191,0.000383,0.041974,0.035288,0.038304,0.037836,0.036720,0.033833,0.036618,0.034744,0.040955,0.034789,0.037525,0.030735,0.032760,0.038197,0.033502,0.032065,0.035794,0.028362,0.031592,0.031008,0.030884,0.029573,0.032808,0.024393,0.030368,0.028187,0.025014,0.027843,0.026086,0.026938,17.201255,14.604543,14.338475,15.138670,15.855014,14.131466,15.371314,14.695230,16.138908,15.560389,16.302823,14.558572,12.197729,14.802228,13.927204,10.709811,14.946522,11.077945,13.398875,12.353315,11.956279,11.271325,14.288783,9.501006,13.297415,11.173651,10.079135,11.600238,11.218994,12.125906,0.000604,0.001208,0.002114,0.001208,0.000000,0.001208,0.000302,0.000302,0.000604,0.002416,0.003323,0.001510,0.000604,0.002719,0.001208,0.001812,0.001812,0.000302,0.000604,0.000302,0.041567,0.035292,0.034649,0.036582,0.038314,0.034149,0.037145,0.035511,0.039000,0.037602,0.039396,0.035181,0.029476,0.035769,0.033655,0.025880,0.036118,0.026770,0.032378,0.029852,0.028892,0.027237,0.034529,0.022959,0.032133,0.027001,0.024356,0.028032,0.027111,0.029302
seq4533,28.365409,34.352014,26.289280,25.311849,30.511275,29.732231,27.108440,28.148715,29.848503,25.397493,24.950642,26.899774,25.225638,27.771767,23.817205,25.270737,27.424789,23.918277,23.695238,27.712236,23.394614,24.933949,21.010355,23.086673,22.027649,19.993112,24.545526,23.311869,19.156086,19.714865,0.000323,0.000000,0.001132,0.001132,0.001294,0.000162,0.000323,0.000485,0.001132,0.001617,0.000485,0.000162,0.000809,0.000323,0.000485,0.001294,0.000970,0.000485,0.000000,0.000323,0.036699,0.044444,0.034013,0.032748,0.039475,0.038467,0.035072,0.036418,0.038618,0.032859,0.032281,0.034803,0.032637,0.035931,0.030814,0.032695,0.035482,0.030945,0.030657,0.035854,0.030268,0.032259,0.027183,0.029869,0.028499,0.025867,0.031757,0.030161,0.024784,0.025507,16.463797,19.946717,14.564630,13.849151,17.519329,16.581460,14.434397,15.184813,15.357577,14.685906,12.888307,14.255554,14.026912,13.945116,12.369151,13.859621,12.524543,11.172244,14.035349,14.359892,12.096809,13.589054,12.327485,11.798875,12.230222,10.864316,12.402942,12.102845,9.834570,9.807810,0.000597,0.000895,0.000298,0.002088,0.000000,0.000597,0.002088,0.000298,0.000597,0.000895,0.002983,0.002088,0.000895,0.002386,0.001491,0.002386,0.001790,0.000000,0.000597,0.000895,0.039286,0.047597,0.034754,0.033047,0.041804,0.039566,0.034443,0.036234,0.036646,0.035043,0.030754,0.034016,0.033471,0.033276,0.029515,0.033072,0.029886,0.026659,0.033491,0.034265,0.028865,0.032426,0.029416,0.028154,0.029184,0.025924,0.029596,0.028880,0.023467,0.023403
seq4534,26.747123,25.862834,28.368002,29.981168,25.395224,25.534673,25.981958,24.595536,26.868945,24.691767,25.855899,25.750152,21.867741,24.489474,22.110401,24.779459,22.546812,25.489179,21.295841,22.756809,19.098171,17.025965,19.559524,19.338203,21.521430,21.291801,17.395983,17.147293,17.225966,14.564942,0.000719,0.000360,0.000539,0.001259,0.000360,0.001618,0.000360,0.001439,0.001259,0.000539,0.000360,0.000360,0.001259,0.000360,0.000360,0.000899,0.000360,0.001798,0.000000,0.000180,0.038477,0.037205,0.040809,0.043130,0.036533,0.036733,0.037377,0.035382,0.038653,0.035521,0.037195,0.037043,0.031458,0.035230,0.031807,0.035647,0.032435,0.036668,0.030635,0.032737,0.027474,0.024493,0.028138,0.027819,0.030960,0.030630,0.025025,0.024667,0.024781,0.020953,16.374386,16.496030,18.209302,19.382477,17.263256,16.057718,15.560130,14.103191,14.547258,16.560541,16.501287,16.674959,15.195868,14.026501,13.330081,14.151476,12.969194,15.243851,12.506436,13.610427,11.466284,11.257739,12.224986,13.610687,12.559957,13.255965,12.192710,9.696723,11.860617,9.733391,0.001145,0.000573,0.000573,0.000859,0.000573,0.000573,0.002004,0.002577,0.000573,0.002290,0.000859,0.002004,0.000573,0.000573,0.002004,0.001431,0.000573,0.000000,0.000286,0.002863,0.037502,0.037781,0.041705,0.044392,0.039538,0.036777,0.035637,0.032301,0.033318,0.037929,0.037793,0.038191,0.034803,0.032125,0.030530,0.032411,0.029703,0.034913,0.028644,0.031172,0.026261,0.025784,0.027999,0.031173,0.028766,0.030360,0.027925,0.022208,0.027164,0.022292
seq4535,19.004328,18.615210,21.050134,19.810293,18.399838,18.361469,19.935743,17.934877,16.112195,17.454316,15.685242,17.166052,15.313966,17.561811,14.608732,18.084525,15.756334,14.568307,14.605401,11.672683,14.802577,14.874585,15.317973,13.119090,12.778694,13.951917,12.550691,14.814663,12.387964,11.677590,0.004099,0.000256,0.000512,0.000768,0.000512,0.000768,0.000000,0.000512,0.001025,0.002049,0.000512,0.001281,0.000512,0.001025,0.000256,0.001793,0.001793,0.002305,0.000256,0.000256,0.038945,0.038148,0.043138,0.040597,0.037706,0.037628,0.040854,0.036754,0.033018,0.035769,0.032143,0.035178,0.031383,0.035989,0.029937,0.037060,0.032289,0.029854,0.029930,0.023921,0.030335,0.030482,0.031391,0.026885,0.026187,0.028591,0.025720,0.030359,0.025386,0.023931,13.463515,15.521796,15.960930,14.174884,13.621677,14.917902,15.613997,15.022953,14.688329,13.780833,13.619124,13.479611,13.531033,13.821244,12.938107,15.305527,11.934819,11.294256,10.990849,10.200671,11.349032,12.575749,11.451833,10.799502,11.071239,11.969735,9.956777,10.699816,8.707085,8.901201,0.005110,0.000319,0.001597,0.000639,0.000319,0.001278,0.000958,0.000958,0.000000,0.000639,0.002555,0.001278,0.000639,0.000639,0.000639,0.002236,0.002236,0.000319,0.000319,0.002875,0.034402,0.039661,0.040783,0.036219,0.034806,0.038118,0.039896,0.038386,0.037531,0.035212,0.034799,0.034443,0.034574,0.035316,0.033059,0.039108,0.030495,0.028859,0.028083,0.026064,0.028999,0.032133,0.029261,0.027595,0.028289,0.030585,0.025441,0.027340,0.022248,0.022744
