Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq3360,25.785624,27.606869,19.693699,17.705770,22.329049,24.048960,19.459208,18.986024,21.644417,20.074747,20.342519,20.288884,22.270965,22.336257,19.972933,22.145073,18.996474,20.639562,23.046615,20.550898,19.980087,17.874438,20.216997,20.206534,14.622046,19.407130,19.714103,15.287688,15.026157,19.523603,0.001412,0.000000,0.000403,0.000202,0.000605,0.001815,0.000202,0.001613,0.001008,0.002622,0.000605,0.000000,0.000807,0.000202,0.000807,0.000605,0.000202,0.001815,0.000000,0.001210,0.041604,0.044543,0.031775,0.028568,0.036027,0.038802,0.031397,0.030633,0.034923,0.032390,0.032822,0.032735,0.035933,0.036039,0.032226,0.035730,0.030650,0.033301,0.037185,0.033158,0.032237,0.028840,0.032619,0.032603,0.023592,0.031313,0.031808,0.024666,0.024244,0.031501,15.497004,15.551909,12.531747,10.726944,12.048740,15.557491,11.196409,12.556798,12.581374,11.510979,12.519697,12.383883,12.559589,12.304056,12.681601,13.894170,10.252850,12.271433,13.863710,12.168177,10.897977,10.740855,11.687269,10.265203,9.512623,10.830438,10.802336,8.485646,9.049086,11.336333,0.002376,0.001358,0.000000,0.000679,0.000000,0.000339,0.000339,0.003055,0.000339,0.002715,0.004413,0.001697,0.001018,0.001018,0.001358,0.001018,0.000339,0.000000,0.002037,0.003055,0.042081,0.042230,0.034029,0.029128,0.032717,0.042245,0.030403,0.034097,0.034164,0.031257,0.033996,0.033628,0.034105,0.033411,0.034436,0.037729,0.027841,0.033322,0.037646,0.033042,0.029593,0.029166,0.031736,0.027874,0.025831,0.029409,0.029333,0.023042,0.024572,0.030783
seq3361,31.921812,28.497462,28.895667,28.372851,27.539396,31.711635,29.483313,25.298645,29.618034,26.301435,29.050771,23.579344,25.053522,26.296575,23.411585,22.449159,24.352205,23.611742,17.723397,23.714125,17.958663,19.996385,20.778548,20.525771,20.370595,19.570083,20.726919,21.221543,17.634098,19.641308,0.000340,0.000000,0.000680,0.000510,0.000850,0.001190,0.000170,0.001020,0.001020,0.001360,0.000340,0.000510,0.000340,0.000340,0.001020,0.000340,0.001190,0.001700,0.000340,0.000340,0.043413,0.038756,0.039297,0.038586,0.037453,0.043127,0.040097,0.034406,0.040280,0.035769,0.039508,0.032067,0.034072,0.035763,0.031839,0.030530,0.033118,0.032111,0.024103,0.032251,0.024423,0.027195,0.028258,0.027915,0.027704,0.026615,0.028188,0.028861,0.023982,0.026712,17.431585,14.909508,14.359113,15.774148,13.444197,18.514246,14.026003,14.703494,15.397642,12.768740,16.400108,10.375965,13.729259,13.127074,11.242358,12.395846,12.330817,13.137458,10.408848,11.706047,10.556171,9.952601,11.592104,9.836149,11.607701,8.867539,10.768502,9.736961,10.034721,9.151801,0.000644,0.001932,0.000966,0.001288,0.000000,0.000644,0.000966,0.002253,0.000322,0.001932,0.002575,0.001932,0.000644,0.001610,0.000644,0.000644,0.002253,0.000644,0.000644,0.003219,0.044894,0.038398,0.036981,0.040625,0.034624,0.047682,0.036123,0.037868,0.039655,0.032885,0.042237,0.026722,0.035359,0.033808,0.028954,0.031924,0.031757,0.033834,0.026807,0.030148,0.027187,0.025632,0.029854,0.025332,0.029895,0.022838,0.027733,0.025077,0.025844,0.023570
seq3362,22.992965,21.113705,23.459019,21.479300,22.508788,23.625432,23.385452,20.202338,22.163057,20.546751,22.976697,14.209253,18.786500,19.703677,19.431183,17.845910,19.815067,19.327840,20.376845,15.924067,17.565396,16.914676,17.404103,14.914046,15.824390,17.926778,17.854093,15.687446,15.926992,15.585052,0.001495,0.000641,0.000641,0.001281,0.000214,0.001495,0.000214,0.001281,0.000641,0.001068,0.001068,0.000641,0.000641,0.000641,0.000000,0.001922,0.001281,0.000854,0.000000,0.001068,0.039272,0.036062,0.040068,0.036687,0.038445,0.040352,0.039943,0.034506,0.037855,0.035094,0.039244,0.024270,0.032088,0.033654,0.033189,0.030481,0.033844,0.033012,0.034804,0.027198,0.030002,0.028890,0.029726,0.025473,0.027028,0.030619,0.030495,0.026794,0.027203,0.026619,19.726468,18.181547,17.572569,18.493413,16.974148,16.661071,16.103753,15.416138,16.954072,14.484565,17.523158,13.746414,13.756993,14.816052,14.557707,14.546825,16.177718,15.013824,13.215489,13.935619,14.949703,11.172526,12.559481,12.016982,12.274094,13.164045,13.687810,12.087572,11.244824,11.924824,0.001932,0.000000,0.000828,0.000828,0.000828,0.000828,0.001656,0.001932,0.000276,0.001656,0.001380,0.000828,0.001380,0.000276,0.000828,0.002484,0.001656,0.000000,0.001380,0.001104,0.043552,0.040141,0.038797,0.040830,0.037476,0.036784,0.035554,0.034036,0.037431,0.031979,0.038688,0.030349,0.030373,0.032711,0.032141,0.032116,0.035717,0.033148,0.029177,0.030767,0.033006,0.024667,0.027729,0.026531,0.027099,0.029064,0.030220,0.026687,0.024826,0.026328
seq3363,24.859730,29.821045,26.679985,24.980076,20.649328,25.045700,25.598552,25.134880,21.806378,17.601751,21.275018,24.297485,22.971573,21.037912,19.709322,20.295484,19.087526,20.893931,19.242047,19.194807,18.432666,17.218663,18.605388,20.909935,17.911366,15.046055,15.031096,15.805038,17.963080,17.586183,0.000788,0.000591,0.000394,0.000985,0.000197,0.000591,0.000591,0.000000,0.000985,0.000985,0.000985,0.000591,0.001969,0.000788,0.000985,0.001969,0.000591,0.001182,0.000000,0.000591,0.039168,0.046985,0.042036,0.039358,0.032534,0.039461,0.040332,0.039602,0.034357,0.027733,0.033520,0.038282,0.036193,0.033147,0.031053,0.031977,0.030074,0.032920,0.030317,0.030243,0.029042,0.027129,0.029314,0.032945,0.028221,0.023706,0.023683,0.024902,0.028302,0.027708,16.115587,17.595370,15.096896,15.607875,14.445235,15.622347,15.852677,17.000519,14.434765,12.277945,14.632104,13.096030,14.169410,13.866955,14.256896,13.119351,11.558637,13.917123,12.247723,13.068772,12.170752,10.423061,11.183688,11.859254,11.817804,9.980443,8.449713,9.885127,10.710871,11.175706,0.001233,0.001541,0.000924,0.000616,0.000924,0.001233,0.001541,0.000924,0.000924,0.000000,0.001541,0.001541,0.001541,0.000308,0.003082,0.003082,0.000924,0.000000,0.000924,0.001849,0.039729,0.043377,0.037218,0.038477,0.035611,0.038513,0.039081,0.041911,0.035585,0.030268,0.036072,0.032285,0.034931,0.034185,0.035147,0.032342,0.028495,0.034309,0.030194,0.032218,0.030004,0.025695,0.027571,0.029236,0.029134,0.024604,0.020831,0.024369,0.026405,0.027551
seq3364,22.372485,21.593641,20.565948,18.444680,22.032774,21.852483,18.054841,21.150830,20.538346,20.031283,18.834392,21.808624,21.181121,21.071901,23.727986,18.370851,19.156243,18.878047,22.323279,18.960400,18.651133,20.918675,20.478149,18.462228,18.118754,20.579996,16.712312,17.745565,18.376953,17.432423,0.001027,0.000205,0.000616,0.001027,0.000616,0.001438,0.000205,0.000411,0.000205,0.002465,0.000411,0.000411,0.001233,0.001644,0.000616,0.001027,0.001233,0.000822,0.000616,0.000205,0.036771,0.035491,0.033802,0.030315,0.036213,0.035916,0.029675,0.034763,0.033757,0.032923,0.030956,0.035844,0.034813,0.034633,0.038999,0.030194,0.031485,0.031028,0.036690,0.031163,0.030655,0.034382,0.033658,0.030344,0.029780,0.033825,0.027468,0.029166,0.030204,0.028652,15.931141,14.165105,14.102412,12.084630,14.167680,15.312991,11.715500,14.400454,14.395219,13.618107,13.264164,15.024164,14.633380,14.656917,15.766750,12.892915,12.783602,12.690514,15.776355,12.476322,11.781071,14.316214,13.917296,13.473597,12.535014,13.621417,11.489605,11.985960,12.936549,11.757058,0.001496,0.000898,0.000599,0.000898,0.000299,0.002394,0.001496,0.002095,0.000299,0.000599,0.003591,0.000299,0.000599,0.000898,0.001796,0.001496,0.001796,0.000898,0.000299,0.001197,0.038143,0.033914,0.033764,0.028933,0.033921,0.036663,0.028050,0.034478,0.034465,0.032605,0.031757,0.035971,0.035036,0.035092,0.037749,0.030869,0.030607,0.030384,0.037772,0.029871,0.028207,0.034276,0.033321,0.032259,0.030012,0.032613,0.027509,0.028697,0.030973,0.028149
seq3365,19.142887,24.175647,24.701628,23.952891,22.973264,20.276558,22.610905,23.287349,19.733449,21.601238,20.538406,19.250758,17.735156,19.713531,16.698350,20.109955,18.941010,19.380012,21.061023,18.998376,18.996847,16.292815,15.459769,14.171737,18.047792,18.003555,14.628476,13.051978,14.197026,14.528321,0.001717,0.000000,0.000859,0.000429,0.000429,0.001288,0.000000,0.000644,0.000215,0.002791,0.000859,0.000215,0.001073,0.000859,0.000859,0.001073,0.001073,0.001073,0.000859,0.000859,0.032877,0.041520,0.042424,0.041138,0.039455,0.034824,0.038833,0.039995,0.033891,0.037099,0.035274,0.033062,0.030459,0.033857,0.028678,0.034538,0.032530,0.033284,0.036171,0.032629,0.032626,0.027982,0.026551,0.024339,0.030996,0.030920,0.025124,0.022416,0.024383,0.024952,15.638464,16.759762,18.137458,16.609757,15.503321,12.174581,15.891206,16.863342,15.089064,15.839113,13.806079,13.398334,12.752277,13.807766,11.356733,12.991347,12.845105,13.539059,15.094040,12.663191,12.259167,9.910027,11.343667,10.669832,13.598551,11.642726,9.394181,7.870654,10.796063,9.964565,0.002450,0.001225,0.000306,0.001225,0.000000,0.001225,0.000612,0.001837,0.000000,0.000919,0.003981,0.000306,0.001225,0.000612,0.001531,0.001531,0.001531,0.001225,0.001225,0.001531,0.038310,0.041057,0.044432,0.040689,0.037979,0.029824,0.038929,0.041311,0.036964,0.038801,0.033821,0.032822,0.031240,0.033825,0.027821,0.031825,0.031467,0.033167,0.036976,0.031021,0.030032,0.024277,0.027789,0.026138,0.033313,0.028521,0.023013,0.019281,0.026447,0.024410
seq3366,28.307185,23.456311,29.045797,26.791013,28.404390,27.198973,26.460143,24.157858,26.261931,26.317560,29.405035,23.014568,23.120418,21.806294,21.799980,23.452719,22.735768,24.716032,24.663800,22.958989,23.028006,20.110419,22.180442,19.924307,23.222423,20.951285,19.217010,19.153129,18.815394,17.720210,0.001914,0.000174,0.000696,0.000696,0.000000,0.001914,0.000174,0.000696,0.000174,0.001392,0.001044,0.000174,0.000696,0.000174,0.001392,0.000174,0.000870,0.000696,0.000174,0.000696,0.039403,0.032651,0.040431,0.037293,0.039539,0.037861,0.036832,0.033627,0.036556,0.036634,0.040931,0.032036,0.032183,0.030354,0.030345,0.032646,0.031648,0.034404,0.034332,0.031959,0.032055,0.027993,0.030875,0.027734,0.032325,0.029164,0.026750,0.026661,0.026191,0.024666,18.929497,14.272147,18.416787,14.530124,17.340379,14.917945,15.867734,13.528069,16.280519,15.124478,15.410362,13.662564,13.330059,12.456744,11.641817,13.216225,12.206966,12.198291,13.863840,12.841190,12.101136,10.132331,12.731098,9.935619,12.741222,9.897112,11.097653,10.298756,10.660032,9.259059,0.003363,0.002446,0.000306,0.001223,0.000306,0.000306,0.001223,0.003363,0.000306,0.001223,0.002446,0.000306,0.001834,0.000000,0.001223,0.000306,0.001529,0.000306,0.001223,0.001223,0.046295,0.034905,0.045041,0.035536,0.042408,0.036484,0.038807,0.033085,0.039816,0.036989,0.037688,0.033414,0.032601,0.030465,0.028472,0.032322,0.029854,0.029833,0.033906,0.031405,0.029595,0.024780,0.031136,0.024299,0.031161,0.024205,0.027141,0.025187,0.026071,0.022644
seq3367,20.865862,19.069254,22.100815,19.473025,20.110479,19.866274,22.324416,19.298554,20.777949,20.814779,20.787674,16.494280,18.382067,18.549514,17.785607,17.439063,16.565388,15.775959,17.975496,18.039662,16.615297,16.056596,17.089751,15.812309,17.047292,12.381870,13.285237,13.513547,14.506203,10.402864,0.001623,0.000232,0.000464,0.000695,0.000232,0.001623,0.000232,0.000232,0.000000,0.003477,0.000695,0.000695,0.001391,0.001391,0.000464,0.001391,0.000927,0.000927,0.001159,0.000695,0.038697,0.035365,0.040988,0.036114,0.037296,0.036843,0.041402,0.035791,0.038534,0.038603,0.038552,0.030590,0.034091,0.034401,0.032985,0.032342,0.030722,0.029258,0.033337,0.033456,0.030814,0.029778,0.031694,0.029325,0.031615,0.022963,0.024638,0.025062,0.026903,0.019293,16.849346,17.257372,17.961904,16.445084,16.434094,16.185700,17.427820,16.350460,16.103213,16.709335,15.566468,13.144662,13.716322,14.541504,12.675284,12.169886,12.148902,11.885776,13.276366,13.618367,11.552753,13.023580,13.654949,12.491617,13.552926,11.391455,10.339968,11.667712,12.799546,8.885646,0.002036,0.000582,0.000872,0.000582,0.000291,0.001745,0.000872,0.002036,0.000291,0.000291,0.004362,0.000000,0.000872,0.000291,0.001745,0.001745,0.001163,0.001454,0.000872,0.001163,0.039200,0.040149,0.041789,0.038260,0.038234,0.037656,0.040546,0.038040,0.037464,0.038874,0.036216,0.030581,0.031911,0.033831,0.029489,0.028313,0.028265,0.027652,0.030888,0.031683,0.026878,0.030300,0.031768,0.029062,0.031531,0.026502,0.024056,0.027145,0.029778,0.020673
seq3368,26.253580,31.714150,31.773558,29.067350,23.130589,22.209057,26.613197,26.090538,26.039145,27.674960,23.901410,19.910870,22.272315,25.939133,26.650500,24.005247,22.087007,15.336177,20.081502,22.221469,22.851954,20.012290,17.513629,17.764450,20.271780,20.125932,19.982315,18.474418,14.891579,12.999092,0.001272,0.000000,0.000909,0.001090,0.000182,0.000909,0.000545,0.001817,0.001454,0.000727,0.000727,0.000727,0.000727,0.000182,0.000000,0.000545,0.000727,0.001636,0.000182,0.000182,0.038167,0.046106,0.046192,0.042258,0.033627,0.032287,0.038690,0.037930,0.037855,0.040233,0.034748,0.028946,0.032379,0.037710,0.038744,0.034898,0.032110,0.022296,0.029194,0.032305,0.033222,0.029094,0.025461,0.025826,0.029471,0.029259,0.029050,0.026858,0.021649,0.018898,16.010535,16.266025,17.698367,16.021785,14.823991,13.195176,14.511239,12.800865,13.966209,15.387518,15.531487,12.362661,13.402509,13.172353,14.944035,12.773304,13.512796,11.179275,12.410687,11.395955,11.175122,10.857739,12.056095,11.684089,11.192125,10.601363,10.849713,9.826609,9.228080,7.851833,0.002206,0.000000,0.001260,0.001576,0.000000,0.000315,0.001891,0.001576,0.000945,0.003151,0.001260,0.002521,0.001260,0.000315,0.001260,0.000945,0.001260,0.000315,0.000315,0.002836,0.040360,0.041004,0.044615,0.040389,0.037369,0.033263,0.036581,0.032269,0.035207,0.038790,0.039153,0.031165,0.033786,0.033206,0.037672,0.032200,0.034064,0.028181,0.031286,0.028728,0.028171,0.027371,0.030392,0.029454,0.028214,0.026725,0.027351,0.024772,0.023263,0.019793
seq3369,31.212414,33.025971,29.546643,30.136556,31.537357,31.278112,34.749616,27.790931,32.554628,30.819558,30.154602,26.508096,29.033797,25.064435,25.477299,21.025941,23.550710,25.849639,25.220445,22.052665,25.878067,23.754227,24.616842,22.982560,24.624077,27.348382,23.842417,18.224455,24.317899,20.649711,0.001384,0.000000,0.000461,0.001076,0.000769,0.000923,0.000461,0.000308,0.001999,0.000923,0.000461,0.000615,0.000154,0.000615,0.000308,0.000461,0.000615,0.000615,0.000154,0.000000,0.038400,0.040631,0.036350,0.037076,0.038800,0.038481,0.042751,0.034190,0.040051,0.037916,0.037098,0.032612,0.035719,0.030836,0.031344,0.025868,0.028974,0.031802,0.031028,0.027131,0.031837,0.029224,0.030285,0.028275,0.030294,0.033646,0.029333,0.022421,0.029918,0.025405,13.942780,15.976333,13.068275,15.482228,14.865830,16.784900,16.638075,14.122747,14.519286,14.849454,11.160584,12.342369,13.315544,11.494646,11.875825,11.469984,12.868578,13.685733,10.843007,11.247615,13.045928,11.183299,11.856528,11.552212,11.818713,12.400454,10.269075,8.620963,11.051963,8.351001,0.002879,0.000640,0.001280,0.000960,0.000000,0.001280,0.002240,0.001920,0.000960,0.000640,0.001920,0.004159,0.000960,0.001600,0.000320,0.000960,0.001280,0.000320,0.000000,0.001280,0.035686,0.040891,0.033448,0.039626,0.038049,0.042961,0.042585,0.036147,0.037162,0.038007,0.028565,0.031590,0.034081,0.029420,0.030396,0.029357,0.032937,0.035028,0.027752,0.028788,0.033391,0.028623,0.030347,0.029568,0.030250,0.031739,0.026284,0.022065,0.028287,0.021374
seq3370,32.261020,33.204083,28.287745,29.124787,30.846706,29.696838,34.763766,26.299093,32.574782,29.495416,28.905696,26.735071,29.109618,24.002348,25.703249,21.012399,22.759750,26.644622,25.890351,21.288521,25.347331,24.166242,23.850650,23.126181,23.805782,26.792876,23.216523,17.548439,23.690363,19.841754,0.001406,0.000000,0.000469,0.001094,0.000625,0.000938,0.000469,0.000313,0.001875,0.000938,0.000625,0.000625,0.000156,0.000625,0.000313,0.000469,0.000625,0.000625,0.000156,0.000156,0.040327,0.041506,0.035360,0.036406,0.038559,0.037121,0.043455,0.032874,0.040719,0.036870,0.036132,0.033419,0.036387,0.030003,0.032129,0.026266,0.028450,0.033306,0.032363,0.026611,0.031684,0.030208,0.029814,0.028908,0.029758,0.033491,0.029021,0.021936,0.029613,0.024802,14.287810,16.095295,12.766555,15.452093,14.727723,16.269919,16.576095,13.779665,14.448999,14.733002,10.928848,12.697177,13.435500,11.372807,12.091855,11.400065,12.606728,13.803851,11.079676,11.057069,13.159438,11.447658,11.627734,11.618518,11.626263,12.421244,10.435068,8.656939,10.979102,8.217934,0.002886,0.000641,0.001283,0.000962,0.000000,0.001283,0.002245,0.001924,0.000962,0.000641,0.001924,0.003848,0.001283,0.001283,0.000321,0.000962,0.001283,0.000321,0.000321,0.001283,0.036654,0.041291,0.032751,0.039641,0.037783,0.041739,0.042525,0.035351,0.037068,0.037796,0.028037,0.032574,0.034468,0.029176,0.031021,0.029246,0.032341,0.035413,0.028424,0.028366,0.033759,0.029368,0.029830,0.029806,0.029826,0.031866,0.026770,0.022209,0.028166,0.021082
seq3371,31.280591,32.800143,29.883180,30.482729,31.286899,30.964685,34.641228,27.576063,32.755267,30.891593,30.222367,26.401666,28.809094,24.923772,25.663423,21.147870,23.372516,25.523274,25.285027,22.021885,25.906421,23.274089,24.290814,23.001648,24.555713,27.135991,23.433439,17.841242,24.234123,20.538548,0.001389,0.000000,0.000463,0.001080,0.000617,0.000926,0.000463,0.000309,0.002006,0.000926,0.000463,0.000463,0.000154,0.000617,0.000309,0.000617,0.000617,0.000617,0.000154,0.000154,0.038611,0.040487,0.036886,0.037626,0.038619,0.038221,0.042759,0.034038,0.040431,0.038131,0.037305,0.032589,0.035560,0.030765,0.031678,0.026104,0.028850,0.031505,0.031210,0.027183,0.031977,0.028728,0.029983,0.028392,0.030310,0.033495,0.028925,0.022022,0.029913,0.025352,13.910222,15.857999,13.140400,15.621201,14.711174,16.517361,16.653283,14.023624,14.667409,14.878118,11.276928,12.399502,13.290449,11.391325,12.112169,11.505787,12.728026,13.522942,10.885733,11.248826,13.054040,11.048437,11.729324,11.704273,11.792234,12.314462,10.083916,8.392472,11.140595,8.400800,0.002885,0.000641,0.000962,0.000962,0.000000,0.001282,0.002244,0.001923,0.000962,0.000641,0.001923,0.004167,0.000962,0.001282,0.000321,0.001282,0.001282,0.000321,0.000321,0.001282,0.035667,0.040661,0.033693,0.040054,0.037721,0.042352,0.042700,0.035958,0.037608,0.038149,0.028915,0.031793,0.034078,0.029208,0.031057,0.029502,0.032636,0.034674,0.027912,0.028843,0.033472,0.028329,0.030075,0.030011,0.030236,0.031575,0.025856,0.021519,0.028565,0.021540
seq3372,30.541865,32.860108,28.599777,29.667115,31.203858,30.935308,33.833775,28.091342,32.090383,30.431995,29.617787,25.739662,27.792217,24.605113,25.468747,20.727820,23.566650,25.479884,24.505999,21.508541,25.098558,23.798350,25.227030,23.121497,24.682789,26.805982,22.124313,17.711241,24.467480,19.802140,0.001250,0.000000,0.000625,0.000937,0.000625,0.000937,0.000312,0.000312,0.002031,0.000937,0.000469,0.000469,0.000156,0.000781,0.000312,0.000781,0.000625,0.000625,0.000156,0.000156,0.038172,0.041070,0.035745,0.037079,0.039000,0.038664,0.042287,0.035109,0.040108,0.038035,0.037017,0.032170,0.034736,0.030752,0.031832,0.025906,0.029454,0.031846,0.030628,0.026882,0.031369,0.029744,0.031530,0.028898,0.030849,0.033503,0.027652,0.022136,0.030580,0.024749,14.312493,15.527528,13.073640,16.703451,15.023148,17.038724,17.221525,14.342585,15.048221,14.695684,11.384186,12.915154,13.448610,11.637188,12.822672,12.083613,12.612006,14.298323,11.247875,11.594635,13.234830,11.133845,12.118118,11.619578,12.266739,12.625895,10.157188,8.554743,11.402639,8.687463,0.002507,0.000627,0.000940,0.001254,0.000000,0.001567,0.001880,0.001880,0.000627,0.000627,0.001880,0.004074,0.000940,0.001254,0.000313,0.001567,0.001254,0.000313,0.000313,0.001254,0.035886,0.038932,0.032780,0.041881,0.037668,0.042722,0.043180,0.035961,0.037731,0.036847,0.028544,0.032382,0.033720,0.029178,0.032151,0.030297,0.031622,0.035850,0.028202,0.029071,0.033184,0.027916,0.030384,0.029134,0.030757,0.031657,0.025467,0.021449,0.028590,0.021782
seq3373,30.835525,32.636380,28.746427,30.313322,31.311964,31.874941,34.802732,29.132105,33.043248,31.438923,30.069243,26.227477,28.232334,23.913902,26.409528,21.545250,23.771331,25.518325,23.917369,21.156267,24.465674,23.614375,25.916538,24.082445,25.114668,25.978630,22.972649,18.645610,24.710432,19.958644,0.001234,0.000000,0.000463,0.001080,0.000617,0.000926,0.000463,0.000309,0.002005,0.000926,0.000463,0.000463,0.000154,0.000617,0.000309,0.000771,0.000617,0.000617,0.000154,0.000154,0.038052,0.040274,0.035474,0.037407,0.038640,0.039334,0.042947,0.035950,0.040776,0.038796,0.037106,0.032365,0.034839,0.029510,0.032590,0.026587,0.029334,0.031490,0.029515,0.026107,0.030191,0.029141,0.031982,0.029718,0.030992,0.032058,0.028349,0.023009,0.030493,0.024629,14.096312,15.254949,12.815533,16.001644,14.665095,16.736203,16.522618,14.173196,14.651141,14.839135,11.545700,12.737436,13.542737,11.723332,12.770406,11.998486,12.777674,13.596084,10.973651,11.232666,12.878875,10.809735,11.948556,11.780162,12.286685,12.839632,10.335814,8.950092,11.478378,8.693997,0.002534,0.000633,0.000950,0.000950,0.000000,0.001267,0.002217,0.001900,0.000950,0.000633,0.001900,0.004118,0.000950,0.001267,0.000317,0.001584,0.001267,0.000317,0.000317,0.001267,0.035718,0.038654,0.032473,0.040546,0.037159,0.042407,0.041866,0.035913,0.037124,0.037600,0.029255,0.032275,0.034315,0.029705,0.032358,0.030402,0.032377,0.034450,0.027806,0.028462,0.032633,0.027390,0.030276,0.029849,0.031133,0.032534,0.026189,0.022678,0.029085,0.022029
seq3374,31.663531,34.289940,28.556773,29.646911,30.488312,28.138825,23.856514,30.378241,28.062100,30.040992,27.904470,23.030539,23.056378,28.165522,25.330185,24.316951,22.772359,24.482631,25.111155,24.548636,24.543861,22.982498,22.778160,23.227880,22.253632,20.383920,24.589517,22.004529,18.330046,19.558049,0.000646,0.000000,0.000161,0.001130,0.000323,0.000968,0.001130,0.000323,0.000646,0.000807,0.000161,0.000484,0.000484,0.000484,0.001291,0.002421,0.000807,0.000484,0.000000,0.000161,0.040883,0.044274,0.036872,0.038279,0.039366,0.036332,0.030803,0.039223,0.036233,0.038788,0.036029,0.029736,0.029770,0.036366,0.032706,0.031397,0.029403,0.031611,0.032423,0.031696,0.031690,0.029674,0.029410,0.029991,0.028733,0.026319,0.031749,0.028412,0.023667,0.025253,14.277058,14.168653,13.786782,12.807550,13.447355,13.732785,10.587799,11.562423,12.328307,12.453434,11.893499,11.085992,11.633337,11.194700,11.286403,10.174083,9.072428,9.865095,10.258432,10.064705,10.410579,9.394808,9.337912,9.555068,9.830871,8.533759,8.749227,8.911693,8.623299,8.755111,0.001480,0.002960,0.001110,0.000370,0.000000,0.001110,0.002590,0.002220,0.002590,0.000740,0.001850,0.001480,0.000370,0.000740,0.001110,0.005551,0.001850,0.000000,0.000370,0.001110,0.042267,0.041946,0.040815,0.037916,0.039811,0.040656,0.031345,0.034230,0.036498,0.036868,0.035210,0.032820,0.034440,0.033142,0.033413,0.030120,0.026859,0.029205,0.030370,0.029796,0.030820,0.027813,0.027645,0.028288,0.029104,0.025264,0.025902,0.026383,0.025529,0.025919
